fylke;region;komnr;aar;Laks under 3 kg (kg);Laks 3 - 6,9 kg (kg);Laks 7 kg og over (kg);Laks under 3 kg (stk);Laks 3 - 6,9 kg (stk);Laks 7 kg og over (stk)
01;0121 Rømskog (-2019);0121 ;2012;0;0;0;0;0;0
01;0121 Rømskog (-2019);0121 ;2013;0;0;0;0;0;0
01;0121 Rømskog (-2019);0121 ;2014;0;0;0;0;0;0
01;0121 Rømskog (-2019);0121 ;2015;0;0;0;0;0;0
01;0121 Rømskog (-2019);0121 ;2016;0;0;0;0;0;0
01;0121 Rømskog (-2019);0121 ;2017;0;0;0;0;0;0
01;0121 Rømskog (-2019);0121 ;2018;0;0;0;0;0;0
01;0121 Rømskog (-2019);0121 ;2019;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;1993;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;1994;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;1995;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;1996;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;1997;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;1998;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;1999;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;2000;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;2001;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;2002;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;2003;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;2004;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;2005;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;2006;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;2007;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;2008;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;2009;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;2010;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;2011;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;2012;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;2013;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;2014;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;2015;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;2016;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;2017;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;2018;0;0;0;0;0;0
01;0122 Trøgstad (-2019);0122 ;2019;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;1993;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;1994;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;1995;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;1996;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;1997;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;1998;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;1999;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;2000;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;2001;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;2002;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;2003;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;2004;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;2005;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;2006;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;2007;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;2008;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;2009;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;2010;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;2011;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;2012;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;2013;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;2014;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;2015;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;2016;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;2017;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;2018;0;0;0;0;0;0
01;0123 Spydeberg (-2019);0123 ;2019;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;1993;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;1994;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;1995;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;1996;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;1997;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;1998;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;1999;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;2000;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;2001;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;2002;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;2003;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;2004;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;2005;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;2006;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;2007;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;2008;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;2009;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;2010;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;2011;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;2012;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;2013;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;2014;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;2015;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;2016;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;2017;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;2018;0;0;0;0;0;0
01;0124 Askim (-2019);0124 ;2019;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;1993;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;1994;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;1995;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;1996;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;1997;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;1998;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;1999;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;2000;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;2001;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;2002;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;2003;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;2004;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;2005;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;2006;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;2007;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;2008;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;2009;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;2010;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;2011;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;2012;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;2013;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;2014;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;2015;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;2016;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;2017;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;2018;0;0;0;0;0;0
01;0125 Eidsberg (-2019);0125 ;2019;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;1993;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;1994;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;1995;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;1996;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;1997;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;1998;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;1999;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;2000;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;2001;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;2002;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;2003;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;2004;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;2005;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;2006;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;2007;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;2008;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;2009;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;2010;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;2011;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;2012;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;2013;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;2014;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;2015;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;2016;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;2017;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;2018;0;0;0;0;0;0
01;0127 Skiptvet (-2019);0127 ;2019;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;1993;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;1994;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;1995;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;1996;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;1997;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;1998;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;1999;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;2000;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;2001;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;2002;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;2003;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;2004;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;2005;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;2006;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;2007;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;2008;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;2009;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;2010;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;2011;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;2012;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;2013;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;2014;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;2015;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;2016;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;2017;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;2018;0;0;0;0;0;0
01;0128 Rakkestad (-2019);0128 ;2019;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;1993;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;1994;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;1995;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;1996;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;1997;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;1998;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;1999;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;2000;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;2001;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;2002;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;2003;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;2004;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;2005;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;2006;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;2007;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;2008;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;2009;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;2010;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;2011;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;2012;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;2013;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;2014;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;2015;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;2016;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;2017;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;2018;0;0;0;0;0;0
01;0130 Tune (-1991);0130 ;2019;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;1993;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;1994;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;1995;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;1996;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;1997;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;1998;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;1999;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;2000;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;2001;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;2002;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;2003;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;2004;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;2005;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;2006;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;2007;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;2008;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;2009;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;2010;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;2011;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;2012;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;2013;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;2014;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;2015;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;2016;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;2017;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;2018;0;0;0;0;0;0
01;0131 Rolvsøy (1911-1993);0131 ;2019;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;1993;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;1994;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;1995;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;1996;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;1997;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;1998;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;1999;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;2000;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;2001;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;2002;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;2003;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;2004;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;2005;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;2006;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;2007;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;2008;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;2009;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;2010;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;2011;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;2012;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;2013;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;2014;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;2015;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;2016;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;2017;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;2018;0;0;0;0;0;0
01;0133 Kråkerøy (1908-1993);0133 ;2019;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;1993;:;:;:;:;:;:
01;0134 Onsøy (-1993);0134 ;1994;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;1995;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;1996;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;1997;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;1998;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;1999;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;2000;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;2001;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;2002;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;2003;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;2004;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;2005;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;2006;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;2007;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;2008;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;2009;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;2010;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;2011;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;2012;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;2013;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;2014;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;2015;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;2016;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;2017;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;2018;0;0;0;0;0;0
01;0134 Onsøy (-1993);0134 ;2019;0;0;0;0;0;0
01;0135 Råde (-2019);0135 ;1993;:;:;:;:;:;:
01;0135 Råde (-2019);0135 ;1994;:;:;:;:;:;:
01;0135 Råde (-2019);0135 ;1995;:;:;:;:;:;:
01;0135 Råde (-2019);0135 ;1996;:;:;:;:;:;:
01;0135 Råde (-2019);0135 ;1997;:;:;:;:;:;:
01;0135 Råde (-2019);0135 ;1998;0;0;0;0;0;0
01;0135 Råde (-2019);0135 ;1999;0;0;0;0;0;0
01;0135 Råde (-2019);0135 ;2000;0;0;0;0;0;0
01;0135 Råde (-2019);0135 ;2001;0;0;0;0;0;0
01;0135 Råde (-2019);0135 ;2002;0;0;0;0;0;0
01;0135 Råde (-2019);0135 ;2003;0;0;0;0;0;0
01;0135 Råde (-2019);0135 ;2004;0;0;0;0;0;0
01;0135 Råde (-2019);0135 ;2005;0;0;0;0;0;0
01;0135 Råde (-2019);0135 ;2006;0;0;0;0;0;0
01;0135 Råde (-2019);0135 ;2007;0;0;0;0;0;0
01;0135 Råde (-2019);0135 ;2008;0;0;0;0;0;0
01;0135 Råde (-2019);0135 ;2009;0;0;0;0;0;0
01;0135 Råde (-2019);0135 ;2010;0;0;0;0;0;0
01;0135 Råde (-2019);0135 ;2011;0;0;0;0;0;0
01;0135 Råde (-2019);0135 ;2012;0;0;0;0;0;0
01;0135 Råde (-2019);0135 ;2013;0;0;0;0;0;0
01;0135 Råde (-2019);0135 ;2014;:;:;:;:;:;:
01;0135 Råde (-2019);0135 ;2015;:;:;:;:;:;:
01;0135 Råde (-2019);0135 ;2016;:;:;:;:;:;:
01;0135 Råde (-2019);0135 ;2017;:;:;:;:;:;:
01;0135 Råde (-2019);0135 ;2018;:;:;:;:;:;:
01;0135 Råde (-2019);0135 ;2019;:;:;:;:;:;:
01;0136 Rygge (-2019);0136 ;1993;:;:;:;:;:;:
01;0136 Rygge (-2019);0136 ;1994;:;:;:;:;:;:
01;0136 Rygge (-2019);0136 ;1995;:;:;:;:;:;:
01;0136 Rygge (-2019);0136 ;1996;:;:;:;:;:;:
01;0136 Rygge (-2019);0136 ;1997;:;:;:;:;:;:
01;0136 Rygge (-2019);0136 ;1998;:;:;:;:;:;:
01;0136 Rygge (-2019);0136 ;1999;:;:;:;:;:;:
01;0136 Rygge (-2019);0136 ;2000;:;:;:;:;:;:
01;0136 Rygge (-2019);0136 ;2001;:;:;:;:;:;:
01;0136 Rygge (-2019);0136 ;2002;:;:;:;:;:;:
01;0136 Rygge (-2019);0136 ;2003;:;:;:;:;:;:
01;0136 Rygge (-2019);0136 ;2004;:;:;:;:;:;:
01;0136 Rygge (-2019);0136 ;2005;:;:;:;:;:;:
01;0136 Rygge (-2019);0136 ;2006;:;:;:;:;:;:
01;0136 Rygge (-2019);0136 ;2007;0;0;0;0;0;0
01;0136 Rygge (-2019);0136 ;2008;0;0;0;0;0;0
01;0136 Rygge (-2019);0136 ;2009;0;0;0;0;0;0
01;0136 Rygge (-2019);0136 ;2010;0;0;0;0;0;0
01;0136 Rygge (-2019);0136 ;2011;0;0;0;0;0;0
01;0136 Rygge (-2019);0136 ;2012;0;0;0;0;0;0
01;0136 Rygge (-2019);0136 ;2013;0;0;0;0;0;0
01;0136 Rygge (-2019);0136 ;2014;0;0;0;0;0;0
01;0136 Rygge (-2019);0136 ;2015;0;0;0;0;0;0
01;0136 Rygge (-2019);0136 ;2016;0;0;0;0;0;0
01;0136 Rygge (-2019);0136 ;2017;0;0;0;0;0;0
01;0136 Rygge (-2019);0136 ;2018;0;0;0;0;0;0
01;0136 Rygge (-2019);0136 ;2019;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;1993;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;1994;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;1995;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;1996;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;1997;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;1998;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;1999;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;2000;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;2001;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;2002;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;2003;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;2004;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;2005;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;2006;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;2007;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;2008;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;2009;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;2010;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;2011;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;2012;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;2013;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;2014;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;2015;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;2016;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;2017;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;2018;0;0;0;0;0;0
01;0137 Våler (Østfold) (-2019);0137 ;2019;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;1993;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;1994;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;1995;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;1996;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;1997;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;1998;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;1999;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;2000;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;2001;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;2002;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;2003;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;2004;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;2005;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;2006;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;2007;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;2008;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;2009;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;2010;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;2011;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;2012;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;2013;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;2014;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;2015;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;2016;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;2017;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;2018;0;0;0;0;0;0
01;0138 Hobøl (-2019);0138 ;2019;0;0;0;0;0;0
01;0199 Uoppgitt kommune Østfold;0199 ;1993;0;0;0;0;0;0
01;0199 Uoppgitt kommune Østfold;0199 ;1994;0;0;0;0;0;0
