Vassdrag	Vdrnr	Aar	FangstHunnU3_Justert	FangstHunn37_Justert	FangstHunnO7_Justert	GytingHunnU3	GytingHunn37	GytingHunnO7	AndelHunnU3	AndelHunn37	AndelHunnO7
Eidevassdraget	145.2Z	1993	33.61421436	5.164615313	0	68.4435306	21.93732696	0	0.543929255	0.68759508	0.544057705
Eidevassdraget	145.2Z	1994	31.14074155	3.778671609	0	71.34197104	16.26083474	0	0.546174178	0.699754002	0.545841502
Eidevassdraget	145.2Z	1995	31.8768893	7.72671607	0	76.69205718	28.54268338	0	0.54892847	0.708894579	0.553330589
Eidevassdraget	145.2Z	1996	32.94855606	6.37693476	0	63.17082944	19.43750681	0	0.556601243	0.700184662	0.552290622
Eidevassdraget	145.2Z	1997	33.60738168	6.034898624	0	71.6230782	22.86530024	0	0.544809754	0.709988073	0.544572837
Eidevassdraget	145.2Z	1998	32.6205468	6.575056254	0	59.24328028	22.65425332	0	0.549224152	0.699267915	0.551831218
Eidevassdraget	145.2Z	1999	34.49486406	6.752450213	0	62.96774387	18.98832673	0	0.550852953	0.704772745	0.54623838
Eidevassdraget	145.2Z	2000	33.83570227	6.582850045	0	61.16549213	28.05639642	0	0.54631995	0.693616723	0.557630308
Eidevassdraget	145.2Z	2001	32.05646771	6.023634695	0	55.55179185	18.48589359	0	0.539983063	0.692880931	0.538193787
Eidevassdraget	145.2Z	2002	32.314332	4.823660088	0	64.67428065	19.0194899	0	0.547700542	0.701075142	0.543467307
Eidevassdraget	145.2Z	2003	32.98336232	4.665756811	0	71.91976353	16.2374496	0	0.551179619	0.707516936	0.549247331
Eidevassdraget	145.2Z	2004	34.54573398	4.798673372	0	77.68156869	28.37116338	0	0.543473475	0.695031171	0.543049425
Eidevassdraget	145.2Z	2005	32.66779368	2.869550603	0	73.89682439	9.989890294	0	0.553608045	0.70176784	0.557587526
Eidevassdraget	145.2Z	2006	34.35862158	4.927554394	0	67.50531763	21.27733571	0	0.555775364	0.694178877	0.549110195
Eidevassdraget	145.2Z	2007	32.57318493	4.797872626	0	63.49375338	20.55700712	0	0.553012735	0.692982706	0.537632022
Eidevassdraget	145.2Z	2008	34.96781934	4.761877485	0	78.59838238	30.45383113	0	0.556240267	0.698075756	0.551852423
Eidevassdraget	145.2Z	2009	34.30354233	5.086680265	0	70.9218506	23.05267006	0	0.54659536	0.70125631	0.54123996
Eidevassdraget	145.2Z	2010	34.15419415	4.167056084	0	60.41785993	13.65681794	0	0.553135981	0.69689293	0.548786871
Eidevassdraget	145.2Z	2011	33.46148285	6.985473553	0	65.65298322	31.81482362	0	0.553131193	0.692106721	0.544419983
Eidevassdraget	145.2Z	2012	32.2696715	5.130080387	0	52.58445427	15.48396878	0	0.557850333	0.703703766	0.543929141
Eidevassdraget	145.2Z	2013	32.36255754	4.890893399	0	57.42700363	20.69688108	0	0.550999646	0.700875304	0.554873202
Eidevassdraget	145.2Z	2014	33.32953121	6.772924167	0	68.39945688	29.25562475	0	0.560324264	0.700492761	0.561316719
Eidevassdraget	145.2Z	2015	32.23988018	5.118663671	0	55.49203235	24.31150645	0	0.549977068	0.700787018	0.551126675
Eidevassdraget	145.2Z	2016	33.32624005	6.164882271	0	75.01251126	23.08687269	0	0.551055256	0.688612362	0.557094195
Eidevassdraget	145.2Z	2017	33.20313092	0.146095831	0	68.09887348	0.543180087	0	0.549915081	0.697480078	0.548589661
Eidevassdraget	145.2Z	2018	32.53123826	6.169129237	0	59.26158766	20.1376561	0	0.551584018	0.698174222	0.541148376
Eidevassdraget	145.2Z	2019	32.68364736	7.996696279	0	60.99663173	37.19113238	0	0.54673316	0.69717275	0.550438009
Storelva_Tosbotn	144.7Z	1993	0	0	0	10.8746845	30.93896784	NA	0.550395757	0.693567952	0.555608897
Storelva_Tosbotn	144.7Z	1994	0	0	0	9.487739756	28.88986286	NA	0.547643155	0.703922135	0.551066062
Storelva_Tosbotn	144.7Z	1995	0	0	0	10.62267469	29.80111335	NA	0.55051493	0.701745218	0.553995981
Storelva_Tosbotn	144.7Z	1996	0	0	0	10.6362237	28.87165299	NA	0.542536331	0.691075685	0.546991791
Storelva_Tosbotn	144.7Z	1997	0	0	0	10.76566237	30.00338098	NA	0.544921132	0.706999725	0.552889122
Storelva_Tosbotn	144.7Z	1998	0	0	0	9.713190344	25.97852535	NA	0.552556438	0.708219452	0.552232473
Storelva_Tosbotn	144.7Z	1999	0	0	0	10.50101117	28.6326184	NA	0.556212261	0.70198269	0.554219279
Storelva_Tosbotn	144.7Z	2000	0	0	0	10.63049757	28.54536035	NA	0.557658172	0.696778777	0.552458681
Storelva_Tosbotn	144.7Z	2001	0	0	0	10.18543404	30.94536184	NA	0.549590981	0.695719079	0.549105575
Storelva_Tosbotn	144.7Z	2002	0	0	0	13.96827981	24.07587381	NA	0.556225581	0.700065799	0.549826498
Storelva_Tosbotn	144.7Z	2003	0	0	0	9.652791938	27.87860983	NA	0.552744439	0.694608459	0.557304085
Storelva_Tosbotn	144.7Z	2004	0	0	0	10.76355234	27.1452278	NA	0.547928741	0.700313175	0.541239733
Storelva_Tosbotn	144.7Z	2005	0	0	0	9.777456083	34.50479528	NA	0.549669584	0.701754705	0.544940834
Storelva_Tosbotn	144.7Z	2006	0	0	0	10.49741115	27.881449	NA	0.551528208	0.700347804	0.544772384
Storelva_Tosbotn	144.7Z	2007	0	0	0	10.6644499	23.90491295	NA	0.550553896	0.695726444	0.545397038
Storelva_Tosbotn	144.7Z	2008	0	0	0	10.35862403	34.768866	NA	0.546863716	0.700337641	0.554947686
Storelva_Tosbotn	144.7Z	2009	0	0	0	10.97468913	30.56659306	NA	0.54984502	0.693203649	0.55364007
Storelva_Tosbotn	144.7Z	2010	0	0	0	11.36690721	25.19471788	NA	0.555058851	0.704175816	0.544507163
Storelva_Tosbotn	144.7Z	2011	0	0	0	12.55313085	26.96923397	NA	0.554098486	0.699560547	0.541219448
Storelva_Tosbotn	144.7Z	2012	0	0	0	14.49484072	27.34387974	NA	0.551929801	0.696242535	0.557405555
Storelva_Tosbotn	144.7Z	2013	0	0	0	9.333998114	25.00472934	NA	0.55809426	0.698209193	0.552757094
Storelva_Tosbotn	144.7Z	2014	0	0	0	11.12247449	29.55613656	NA	0.549610234	0.699857779	0.558602637
Storelva_Tosbotn	144.7Z	2015	0	0	0	11.60737781	26.98609208	NA	0.551680089	0.697805161	0.547396751
Storelva_Tosbotn	144.7Z	2016	0	0	0	10.55887053	20.62287333	NA	0.545964177	0.696958841	0.557782797
Storelva_Tosbotn	144.7Z	2017	0	0	0	9.985792314	24.7024905	NA	0.559664197	0.697947805	0.542804043
Storelva_Tosbotn	144.7Z	2018	0	0	0	12.44618629	26.45029134	NA	0.537738867	0.707045274	0.554107939
Storelva_Tosbotn	144.7Z	2019	0	0	0	10.24605592	34.90248944	NA	0.546307562	0.690611136	0.550425534
?bj?a	144.Z	1993	126.607132	103.8502605	5.760094474	328.2348537	624.6981953	38.3410827	0.54394772	0.706302865	0.558825912
?bj?a	144.Z	1994	127.1729036	95.01651613	8.294192369	320.4203881	603.2312742	54.62688495	0.535974194	0.717816856	0.551140995
?bj?a	144.Z	1995	128.0639562	102.6534307	5.669713909	357.6376195	461.3367068	66.42676761	0.551502221	0.710541078	0.559228069
?bj?a	144.Z	1996	132.2492667	99.39617683	5.754615889	311.2515529	439.523224	46.37254393	0.537175922	0.702861728	0.560821954
?bj?a	144.Z	1997	131.9000693	99.01282867	8.1410128	300.9149388	589.2147275	30.50119185	0.550094538	0.705944012	0.554534053
?bj?a	144.Z	1998	128.9244775	106.4725388	8.222525009	305.8944336	485.939525	54.14319403	0.535135417	0.697027	0.56193736
?bj?a	144.Z	1999	119.9999104	103.7262241	11.48691646	305.5566416	475.810064	43.17107168	0.534511112	0.700102481	0.549746464
?bj?a	144.Z	2000	134.7910096	100.9592973	7.956519989	293.9847749	435.3769815	75.50719054	0.547654427	0.70790321	0.553681085
?bj?a	144.Z	2001	132.7515748	101.7961064	5.042951526	297.4685674	632.1122118	59.37632496	0.542898083	0.717770133	0.557264665
?bj?a	144.Z	2002	132.1749706	96.84542984	8.411690236	266.7710399	565.0991111	36.52916782	0.541512708	0.697987504	0.551101202
?bj?a	144.Z	2003	127.7908047	101.880004	8.2490945	255.2691295	557.7096886	45.0049604	0.543320267	0.716887825	0.563367685
?bj?a	144.Z	2004	127.0774101	99.09229653	10.12269768	335.0501576	577.4392143	43.57729504	0.546383267	0.69946326	0.543649951
?bj?a	144.Z	2005	135.2653729	102.6689618	7.934331445	315.5757598	506.9785426	59.74626535	0.549474998	0.706665984	0.562306583
?bj?a	144.Z	2006	129.2581316	104.9999596	8.384785704	339.5846504	501.9667066	47.00526669	0.552792232	0.70429313	0.557829827
?bj?a	144.Z	2007	131.2048342	94.54407852	8.084165954	385.5287745	598.1434742	45.9372199	0.532153812	0.700223181	0.554082763
?bj?a	144.Z	2008	128.1797401	98.43843458	8.823777639	318.1209174	498.0190913	51.91112451	0.540115688	0.707572562	0.556651665
?bj?a	144.Z	2009	126.5864038	102.7651158	7.874394865	270.9948828	485.5689916	38.33135572	0.543008327	0.701682366	0.554661571
?bj?a	144.Z	2010	127.7991913	100.8221048	9.54979636	233.7719899	501.5448337	65.73716583	0.547425934	0.717973584	0.555564546
?bj?a	144.Z	2011	125.7914345	105.5892673	11.47778594	282.7529576	537.7948291	54.49876303	0.542876054	0.696973919	0.551718207
?bj?a	144.Z	2012	128.6067437	99.80054496	11.88602024	319.8856668	502.7644691	64.05024377	0.548599405	0.699215136	0.560048305
?bj?a	144.Z	2013	133.4420455	100.6335818	5.660427411	324.987398	659.1861473	52.25685602	0.54143491	0.711901805	0.555774078
?bj?a	144.Z	2014	129.082848	104.1454019	5.77381405	336.9566484	377.2998368	76.5428183	0.539418888	0.699514107	0.549135517
?bj?a	144.Z	2015	133.1760043	103.6902353	5.59858496	313.1120106	533.6932138	30.64013892	0.541958079	0.705522371	0.555574984
?bj?a	144.Z	2016	133.8277341	103.1235353	9.202447332	293.1904139	590.5056164	34.17963562	0.538502144	0.711854256	0.56526075
?bj?a	144.Z	2017	129.4409877	96.10193617	5.700178299	307.7785118	484.2242663	37.4896286	0.560249404	0.699803023	0.56330987
?bj?a	144.Z	2018	126.8991657	98.39834105	7.9708617	312.051317	523.5015743	64.50501064	0.541780409	0.707664756	0.553048618
?bj?a	144.Z	2019	129.2373092	104.8487303	11.4347498	313.8800103	541.9953092	45.84743627	0.554762307	0.704565806	0.557644199
Elveg?dselva(Bjerkvik)	174.5Z	1993	14.75134301	46.90699591	20.96683115	20.10244298	120.2538253	106.1174266	0.303042335	0.696351304	0.553698496
Elveg?dselva(Bjerkvik)	174.5Z	1994	15.42360921	47.04014342	21.64764748	19.33071671	117.061495	97.91412661	0.296718771	0.700321534	0.546126248
Elveg?dselva(Bjerkvik)	174.5Z	1995	14.9191849	46.58756017	23.31367763	20.51539462	147.5990386	95.25457807	0.296014034	0.695140591	0.55770548
Elveg?dselva(Bjerkvik)	174.5Z	1996	14.90349343	45.58725209	25.26480039	23.30690282	165.0845879	100.9136263	0.309184555	0.704594314	0.55814388
Elveg?dselva(Bjerkvik)	174.5Z	1997	15.46128554	45.59195458	22.21223314	21.78754553	154.3241441	107.0988555	0.299964089	0.702097478	0.555481015
Elveg?dselva(Bjerkvik)	174.5Z	1998	15.98380514	45.6761305	20.04395934	21.16805986	122.0404324	96.63421049	0.306235936	0.697451722	0.544720404
Elveg?dselva(Bjerkvik)	174.5Z	1999	15.38237076	47.30161891	25.61426946	19.55797119	120.6953725	97.33380266	0.30089126	0.700461739	0.544693831
Elveg?dselva(Bjerkvik)	174.5Z	2000	16.28052337	48.30086238	24.62641714	22.54232972	139.6163388	85.33695346	0.309717125	0.702769157	0.550876028
Elveg?dselva(Bjerkvik)	174.5Z	2001	16.21043745	47.41851056	23.1861579	20.90934839	136.0924923	101.1943374	0.298768207	0.700967884	0.544975042
Elveg?dselva(Bjerkvik)	174.5Z	2002	15.33350958	44.62040601	21.52023976	25.29766004	133.6921733	105.1485333	0.306891426	0.701796017	0.544802322
Elveg?dselva(Bjerkvik)	174.5Z	2003	16.60023675	49.85937437	25.08846582	23.00647306	131.0993864	90.52013926	0.295938595	0.709124775	0.544616309
Elveg?dselva(Bjerkvik)	174.5Z	2004	12.84033112	46.28984174	23.40501614	18.5413083	153.8160275	94.64241603	0.303678039	0.694210181	0.547584781
Elveg?dselva(Bjerkvik)	174.5Z	2005	15.0232245	46.56373061	24.26697944	21.670393	130.0789673	101.6845998	0.303098822	0.708908854	0.562253378
Elveg?dselva(Bjerkvik)	174.5Z	2006	16.27560426	45.6930427	24.73867934	21.89950122	145.8059473	102.0067897	0.301351192	0.700774512	0.539089812
Elveg?dselva(Bjerkvik)	174.5Z	2007	13.97362539	45.86775505	20.921413	20.99615671	118.6302622	107.4341843	0.307773611	0.701689965	0.545102965
Elveg?dselva(Bjerkvik)	174.5Z	2008	14.46989871	47.29207125	24.25978713	20.77357036	118.5584938	90.1678533	0.305966188	0.690802137	0.554862679
Elveg?dselva(Bjerkvik)	174.5Z	2009	15.09551671	45.45480759	24.34436535	17.49984334	109.1926012	98.30341825	0.296295879	0.706302252	0.548573982
Elveg?dselva(Bjerkvik)	174.5Z	2010	14.61278903	45.32596064	23.10741987	19.87888086	136.6648282	114.0275334	0.307321431	0.697881047	0.545470754
Elveg?dselva(Bjerkvik)	174.5Z	2011	15.19455941	43.54309891	23.73227809	19.91617311	134.8673692	115.1050731	0.3080243	0.702599042	0.549481494
Elveg?dselva(Bjerkvik)	174.5Z	2012	15.99092374	46.55842882	21.49318558	19.01887818	126.6052995	119.400737	0.296770524	0.701693693	0.546032002
Elveg?dselva(Bjerkvik)	174.5Z	2013	15.49279883	45.15105597	24.39717258	19.8389976	138.1243279	101.1024065	0.304478913	0.697527368	0.546012123
Elveg?dselva(Bjerkvik)	174.5Z	2014	16.76198358	46.06533978	25.59177105	20.55065239	100.1379895	85.80426449	0.302700878	0.702061701	0.551217722
Elveg?dselva(Bjerkvik)	174.5Z	2015	16.15232764	47.46024423	20.19919417	22.55219667	137.4524368	85.31469236	0.298810405	0.703206229	0.548594274
Elveg?dselva(Bjerkvik)	174.5Z	2016	13.77375614	45.55726815	24.65570611	20.07601536	128.3033516	105.1711502	0.294796101	0.701192042	0.54982093
Elveg?dselva(Bjerkvik)	174.5Z	2017	15.90212522	43.20818874	24.13655672	20.99615658	134.968078	109.3373971	0.301036567	0.697193109	0.550487247
Elveg?dselva(Bjerkvik)	174.5Z	2018	16.59584535	44.14610927	24.1833646	22.37331006	130.9636423	102.2571639	0.30499183	0.700480955	0.551602741
Elveg?dselva(Bjerkvik)	174.5Z	2019	15.38979866	44.8745832	23.57087173	20.13492343	156.3023012	97.30336435	0.31018775	0.715376584	0.544964771
Fors?assdraget	172.Z	1993	77.06286155	37.31257853	0.171186783	169.1919453	239.8329208	13.26803203	0.552249996	0.697867509	0.545309701
Fors?assdraget	172.Z	1994	74.96873906	33.3133724	0	160.1801757	211.2114607	1.518486144	0.551753917	0.701479977	0.550729808
Fors?assdraget	172.Z	1995	78.31082178	32.3667513	3.79842125	188.7962731	226.8261678	25.68094524	0.553348262	0.698797752	0.549860313
Fors?assdraget	172.Z	1996	74.14693452	35.94795177	4.043081655	185.4127324	228.4144012	27.05842634	0.551590827	0.701003939	0.553029486
Fors?assdraget	172.Z	1997	73.71354008	37.35238525	0	176.8063903	240.9349585	0	0.553495547	0.699582429	0.552991623
Fors?assdraget	172.Z	1998	73.8804533	36.56457794	3.802710018	171.079011	266.9227841	37.36749749	0.544012839	0.700460788	0.550340411
Fors?assdraget	172.Z	1999	73.89070013	37.1452485	0	188.686362	225.7956336	0	0.543558483	0.698523455	0.542957688
Fors?assdraget	172.Z	2000	73.22648708	29.64970524	0	181.9469794	196.2452396	0	0.547885742	0.696301803	0.547870487
Fors?assdraget	172.Z	2001	74.44921926	37.3377087	4.226580219	191.8238094	233.4503296	28.46172896	0.55625763	0.694142298	0.547200939
Fors?assdraget	172.Z	2002	76.6847162	33.99263082	3.827989441	173.9993168	226.6635742	20.61482797	0.554423496	0.706438825	0.553195683
Fors?assdraget	172.Z	2003	73.61184186	31.27396916	0	181.9893831	195.2512932	13.80232824	0.542917752	0.700905375	0.53722219
Fors?assdraget	172.Z	2004	74.85003396	27.78484819	4.012822875	179.2144525	208.0323484	24.85725277	0.54782951	0.698086344	0.545560971
Fors?assdraget	172.Z	2005	76.97414559	44.64181975	0.182062788	188.9771504	225.271737	14.16921389	0.558412209	0.699349454	0.551185281
Fors?assdraget	172.Z	2006	74.73209235	38.49919004	3.798792254	163.241298	257.9211852	28.30381568	0.553865731	0.700008693	0.545514583
Fors?assdraget	172.Z	2007	70.89497925	35.70475596	4.307750119	182.6873265	200.3399357	24.57588424	0.544741315	0.699499099	0.549769038
Fors?assdraget	172.Z	2008	76.29343256	32.15967493	3.663487868	171.1875678	244.1146011	24.73566333	0.55525955	0.699973224	0.556719835
Fors?assdraget	172.Z	2009	75.03825975	34.66105098	0	179.9594058	200.6315946	1.489458509	0.551951978	0.698552517	0.552866403
Fors?assdraget	172.Z	2010	71.91199346	36.46402576	3.902312918	201.203303	226.4017031	26.67165733	0.549143259	0.699721735	0.550116122
Fors?assdraget	172.Z	2011	76.27085306	32.13777622	3.913561263	195.3936391	254.8532779	30.20565261	0.552484505	0.698445098	0.558224195
Fors?assdraget	172.Z	2012	74.45667484	37.12578615	3.755790181	192.1430501	191.790866	21.89527639	0.54520548	0.696904603	0.549754822
Fors?assdraget	172.Z	2013	75.81708191	34.2364033	0	184.6227254	227.0445709	0	0.558253552	0.706654053	0.547860972
Fors?assdraget	172.Z	2014	77.09802156	34.37185453	3.846418355	175.8846911	207.1309402	31.98685713	0.550781649	0.700577411	0.548341418
Fors?assdraget	172.Z	2015	75.96854693	37.25995581	0	165.9396379	189.6375792	15.93897517	0.551510814	0.696096791	0.551884705
Fors?assdraget	172.Z	2016	75.1402563	36.72054946	4.230254842	159.1493715	213.8179707	36.57181955	0.55113308	0.69659746	0.552006351
Fors?assdraget	172.Z	2017	74.34676897	33.3504098	3.833062085	175.301443	260.605886	28.79725691	0.545908721	0.697326859	0.547580298
Fors?assdraget	172.Z	2018	75.37036904	34.22385407	0	184.0495382	237.1435634	13.45486429	0.555838925	0.698463028	0.554796216
Fors?assdraget	172.Z	2019	74.42865862	34.8160828	0	177.5260274	243.051524	0	0.546190748	0.684326951	0.546407324
Heggedalselva	177.7Z	1993	2.083602733	2.886012741	0	8.889103373	NA	NA	0.550698253	0.702621332	0.54485588
Heggedalselva	177.7Z	1994	2.773663048	2.859084227	0	11.40161883	NA	NA	0.551181489	0.700772208	0.552681827
Heggedalselva	177.7Z	1995	2.640903151	2.029105722	0	10.05442211	NA	NA	0.54492541	0.703951373	0.551593991
Heggedalselva	177.7Z	1996	2.725865744	2.084717354	0	8.085263942	NA	NA	0.546775996	0.68771565	0.549098409
Heggedalselva	177.7Z	1997	2.672106658	2.09365411	0	9.041590193	NA	NA	0.556438477	0.697884703	0.552826847
Heggedalselva	177.7Z	1998	2.702922672	2.052229419	0	9.099257501	NA	NA	0.55314067	0.699470289	0.549877242
Heggedalselva	177.7Z	1999	2.636672557	2.801484613	0	9.767929078	NA	NA	0.551304904	0.700371153	0.544254248
Heggedalselva	177.7Z	2000	1.774246043	0	0	10.53309282	NA	NA	0.548554872	0.706623244	0.544237448
Heggedalselva	177.7Z	2001	2.598470636	0	0	9.707345175	NA	NA	0.541235424	0.701323251	0.556939784
Heggedalselva	177.7Z	2002	2.665899443	2.068064997	0	8.936384536	NA	NA	0.551783968	0.69985216	0.562250437
Heggedalselva	177.7Z	2003	2.522926146	0.177491862	0	10.00899606	NA	NA	0.540627031	0.70310488	0.557510772
Heggedalselva	177.7Z	2004	2.578350795	2.115759461	0	9.365617502	NA	NA	0.549564859	0.705008325	0.563463951
Heggedalselva	177.7Z	2005	2.621982694	0.522233553	0	11.08718285	NA	NA	0.557235066	0.696311404	0.55084682
Heggedalselva	177.7Z	2006	2.574999186	0	0	8.872610392	NA	NA	0.546454401	0.703185982	0.546998829
Heggedalselva	177.7Z	2007	2.658241887	0.350567403	0	8.091466109	NA	NA	0.552688727	0.701134807	0.546062735
Heggedalselva	177.7Z	2008	2.701486234	0.358527326	0	7.203695968	NA	NA	0.5503275	0.70830196	0.540354463
Heggedalselva	177.7Z	2009	2.843089738	2.614895975	0	9.6270858	NA	NA	0.54760807	0.705127325	0.553996131
Heggedalselva	177.7Z	2010	2.845056362	1.987134539	0	8.006182308	NA	NA	0.54495562	0.692990766	0.554707738
Heggedalselva	177.7Z	2011	2.144970333	2.876373343	0	9.625523106	NA	NA	0.551164882	0.696698924	0.560857824
Heggedalselva	177.7Z	2012	2.441937089	2.58060397	0	7.834541772	NA	NA	0.550028038	0.699487545	0.540067379
Heggedalselva	177.7Z	2013	2.637486845	0.350458159	0	8.719179057	NA	NA	0.546921822	0.700457732	0.540698908
Heggedalselva	177.7Z	2014	2.717265268	2.119811445	0	7.282669086	NA	NA	0.551392683	0.701995019	0.555338274
Heggedalselva	177.7Z	2015	2.721541122	2.800517504	0	8.668943447	NA	NA	0.55201669	0.701057199	0.551598923
Heggedalselva	177.7Z	2016	2.847478823	2.083916214	0	8.325236293	NA	NA	0.557666192	0.706680849	0.547647695
Heggedalselva	177.7Z	2017	2.794777819	2.894514309	0	8.386766754	NA	NA	0.558955564	0.685691825	0.561668011
Heggedalselva	177.7Z	2018	2.604105648	2.044948177	0	10.22728629	NA	NA	0.555194801	0.690231946	0.563525543
Heggedalselva	177.7Z	2019	2.630201871	2.148096825	0	9.686542659	NA	NA	0.549278087	0.701678546	0.552786542
Kjeldelva	173.1Z	1993	26.62469575	2.851998805	0	84.38709579	29.75105924	0	0.552743735	0.706444247	0.552249628
Kjeldelva	173.1Z	1994	27.82446318	1.970983098	0	78.40464881	31.96518663	0	0.550075606	0.698458517	0.557588192
Kjeldelva	173.1Z	1995	25.72320405	0	0	86.72887772	28.43960077	0	0.546375654	0.701957788	0.547132746
Kjeldelva	173.1Z	1996	26.08690739	0	0	72.47236244	36.53972545	0	0.549193399	0.701527457	0.544974017
Kjeldelva	173.1Z	1997	26.71664833	2.146829234	0	91.20865602	30.50930608	0	0.552837826	0.70445606	0.546364141
Kjeldelva	173.1Z	1998	26.53892734	3.06047312	0	112.6086705	41.71204559	0	0.553869801	0.70595916	0.552923738
Kjeldelva	173.1Z	1999	28.30265048	1.511608694	0	64.82485483	27.97926791	0	0.548636347	0.694507082	0.550520821
Kjeldelva	173.1Z	2000	26.95838888	3.000152938	0	67.32035418	43.62484868	0	0.547533048	0.695589834	0.544771343
Kjeldelva	173.1Z	2001	27.10519269	2.157336543	0	93.90073953	42.00124068	0	0.549324996	0.701770765	0.554570899
Kjeldelva	173.1Z	2002	25.81012547	6.30363078	0	75.80360107	28.67433991	0	0.543412466	0.696556242	0.554411205
Kjeldelva	173.1Z	2003	25.94702171	0	0	82.9699931	27.45893783	0	0.547994768	0.709653922	0.54838089
